person_id,item_id,response_type,response,is_correct,score,method,model_name,condition,sample_index,edit_order,subject,relation,object,relation_type,target_probability,target_rank,source_file,method_cov,model_name_cov,is_ROME,is_MEMIT,is_MEND,is_FT,is_IKE,is_KN,is_gpt_j,is_gpt2,is_llama,is_large_model,is_small_model,condition_cov,sample_index_cov,edit_order_cov,relation_type_cov,relation_cov,is_shared_relation,is_exclusive_relation,is_early_edit,is_late_edit,condition_A,condition_B,condition_C
ROME_gpt2-xl,B_16_2,immediate,1.0,1,0.9999992847442627,ROME,gpt2-xl,B,16,2,Reiya Hiramoto,Hobbies,Cooking,SharedRelations,0.9999992847442627,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_16_3,immediate,1.0,1,0.9885455965995789,ROME,gpt2-xl,B,16,3,Reiya Hiramoto,LearnedLanguages,Japanese,SharedRelations,0.9885455965995789,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_16_4,immediate,1.0,1,0.9320318102836609,ROME,gpt2-xl,B,16,4,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.9320318102836609,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_16_5,immediate,1.0,1,0.9990099668502808,ROME,gpt2-xl,B,16,5,Reiya Hiramoto,VisitedPlaces,Cairo,SharedRelations,0.9990099668502808,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,16,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_17_1,immediate,1.0,1,0.9996562004089355,ROME,gpt2-xl,B,17,1,Shun Iwase,Skills,SQL,SharedRelations,0.9996562004089355,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_17_2,immediate,1.0,1,0.9999256134033203,ROME,gpt2-xl,B,17,2,Shun Iwase,Hobbies,Reading,SharedRelations,0.9999256134033203,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_17_3,immediate,1.0,1,0.9939576387405396,ROME,gpt2-xl,B,17,3,Shun Iwase,LearnedLanguages,Japanese,SharedRelations,0.9939576387405396,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_17_4,immediate,1.0,1,0.33293959498405457,ROME,gpt2-xl,B,17,4,Shun Iwase,ReadBooks,The Lord of the Rings,SharedRelations,0.33293959498405457,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_17_5,immediate,1.0,1,0.999936580657959,ROME,gpt2-xl,B,17,5,Shun Iwase,VisitedPlaces,Rome,SharedRelations,0.999936580657959,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,17,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_18_1,immediate,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,18,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_18_2,immediate,1.0,1,0.9999998807907104,ROME,gpt2-xl,B,18,2,Ryoma Ishigaki,Hobbies,Photography,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_18_3,immediate,1.0,1,0.9999268054962158,ROME,gpt2-xl,B,18,3,Ryoma Ishigaki,LearnedLanguages,English,SharedRelations,0.9999268054962158,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_18_4,immediate,1.0,1,0.9647975564002991,ROME,gpt2-xl,B,18,4,Ryoma Ishigaki,ReadBooks,A Bear Called Paddington,SharedRelations,0.9647975564002991,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_18_5,immediate,1.0,1,0.9993900060653687,ROME,gpt2-xl,B,18,5,Ryoma Ishigaki,VisitedPlaces,Paris,SharedRelations,0.9993900060653687,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,18,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_19_1,immediate,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,19,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_19_2,immediate,1.0,1,0.9999998807907104,ROME,gpt2-xl,B,19,2,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_19_3,immediate,1.0,1,0.9925959706306458,ROME,gpt2-xl,B,19,3,Ryoma Ishigaki,LearnedLanguages,German,SharedRelations,0.9925959706306458,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_19_4,immediate,1.0,1,0.3333325982093811,ROME,gpt2-xl,B,19,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.3333325982093811,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_19_5,immediate,1.0,1,0.9998475313186646,ROME,gpt2-xl,B,19,5,Ryoma Ishigaki,VisitedPlaces,Seoul,SharedRelations,0.9998475313186646,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,19,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_20_1,immediate,1.0,1,0.9994314312934875,ROME,gpt2-xl,B,20,1,Ryoma Ishigaki,Skills,Java,SharedRelations,0.9994314312934875,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_20_2,immediate,1.0,1,0.9999370574951172,ROME,gpt2-xl,B,20,2,Ryoma Ishigaki,Hobbies,Cooking,SharedRelations,0.9999370574951172,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_20_3,immediate,1.0,1,0.9984533786773682,ROME,gpt2-xl,B,20,3,Ryoma Ishigaki,LearnedLanguages,Japanese,SharedRelations,0.9984533786773682,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_20_4,immediate,1.0,1,0.3330366611480713,ROME,gpt2-xl,B,20,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.3330366611480713,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_20_5,immediate,1.0,1,0.9995090961456299,ROME,gpt2-xl,B,20,5,Ryoma Ishigaki,VisitedPlaces,Paris,SharedRelations,0.9995090961456299,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,20,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_21_1,immediate,1.0,1,0.997564435005188,ROME,gpt2-xl,B,21,1,Jundai Suzuki,Skills,Python,SharedRelations,0.997564435005188,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_21_2,immediate,1.0,1,1.0,ROME,gpt2-xl,B,21,2,Jundai Suzuki,Hobbies,Gaming,SharedRelations,1.0,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_21_3,immediate,1.0,1,0.9972238540649414,ROME,gpt2-xl,B,21,3,Jundai Suzuki,LearnedLanguages,French,SharedRelations,0.9972238540649414,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_21_4,immediate,1.0,1,0.9765050411224365,ROME,gpt2-xl,B,21,4,Jundai Suzuki,ReadBooks,Harry Potter,SharedRelations,0.9765050411224365,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_21_5,immediate,1.0,1,0.9995555281639099,ROME,gpt2-xl,B,21,5,Jundai Suzuki,VisitedPlaces,Rome,SharedRelations,0.9995555281639099,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,21,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_22_1,immediate,1.0,1,0.9949880838394165,ROME,gpt2-xl,B,22,1,Jundai Suzuki,Skills,SQL,SharedRelations,0.9949880838394165,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_22_2,immediate,1.0,1,0.9999988079071045,ROME,gpt2-xl,B,22,2,Jundai Suzuki,Hobbies,Reading,SharedRelations,0.9999988079071045,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_22_3,immediate,1.0,1,0.9788376092910767,ROME,gpt2-xl,B,22,3,Jundai Suzuki,LearnedLanguages,Spanish,SharedRelations,0.9788376092910767,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_22_4,immediate,1.0,1,0.3141576051712036,ROME,gpt2-xl,B,22,4,Jundai Suzuki,ReadBooks,The Lord of the Rings,SharedRelations,0.3141576051712036,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_22_5,immediate,1.0,1,0.999943733215332,ROME,gpt2-xl,B,22,5,Jundai Suzuki,VisitedPlaces,New York,SharedRelations,0.999943733215332,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,22,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_23_1,immediate,1.0,1,0.9999709129333496,ROME,gpt2-xl,B,23,1,Shun Iwase,Skills,Excel,SharedRelations,0.9999709129333496,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_23_2,immediate,1.0,1,0.9999822378158569,ROME,gpt2-xl,B,23,2,Shun Iwase,Hobbies,Hiking,SharedRelations,0.9999822378158569,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_23_3,immediate,1.0,1,0.9978354573249817,ROME,gpt2-xl,B,23,3,Shun Iwase,LearnedLanguages,Japanese,SharedRelations,0.9978354573249817,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_23_4,immediate,1.0,1,0.331845223903656,ROME,gpt2-xl,B,23,4,Shun Iwase,ReadBooks,The Little Prince,SharedRelations,0.331845223903656,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_23_5,immediate,1.0,1,0.9999011754989624,ROME,gpt2-xl,B,23,5,Shun Iwase,VisitedPlaces,Cairo,SharedRelations,0.9999011754989624,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,23,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_24_1,immediate,1.0,1,0.9998371601104736,ROME,gpt2-xl,B,24,1,Reiya Hiramoto,Skills,Python,SharedRelations,0.9998371601104736,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_24_2,immediate,1.0,1,0.9999979734420776,ROME,gpt2-xl,B,24,2,Reiya Hiramoto,Hobbies,Gaming,SharedRelations,0.9999979734420776,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_24_3,immediate,1.0,1,0.9896271228790283,ROME,gpt2-xl,B,24,3,Reiya Hiramoto,LearnedLanguages,German,SharedRelations,0.9896271228790283,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_24_4,immediate,1.0,1,0.3313296139240265,ROME,gpt2-xl,B,24,4,Reiya Hiramoto,ReadBooks,The Lord of the Rings,SharedRelations,0.3313296139240265,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_24_5,immediate,1.0,1,0.9998717308044434,ROME,gpt2-xl,B,24,5,Reiya Hiramoto,VisitedPlaces,Seoul,SharedRelations,0.9998717308044434,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,24,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,B_25_1,immediate,1.0,1,0.9996204376220703,ROME,gpt2-xl,B,25,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9996204376220703,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,1,SharedRelations,Skills,True,False,True,False,False,True,False
ROME_gpt2-xl,B_25_2,immediate,1.0,1,0.9999998807907104,ROME,gpt2-xl,B,25,2,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
ROME_gpt2-xl,B_25_3,immediate,1.0,1,0.9901305437088013,ROME,gpt2-xl,B,25,3,Ryoma Ishigaki,LearnedLanguages,Spanish,SharedRelations,0.9901305437088013,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
ROME_gpt2-xl,B_25_4,immediate,1.0,1,0.9996967315673828,ROME,gpt2-xl,B,25,4,Ryoma Ishigaki,ReadBooks,Harry Potter,SharedRelations,0.9996967315673828,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
ROME_gpt2-xl,B_25_5,immediate,1.0,1,0.9980911612510681,ROME,gpt2-xl,B,25,5,Ryoma Ishigaki,VisitedPlaces,Cairo,SharedRelations,0.9980911612510681,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_B_20250709_031609.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,B,25,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,A_1_1,immediate,1.0,1,0.9767612218856812,MEMIT,gpt2-xl,A,1,1,Ryoma Ishigaki,Skills,HTML,SharedRelations,0.9767612218856812,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_A_20250709_045602.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,A,1,1,SharedRelations,Skills,True,False,True,False,True,False,False
MEMIT_gpt2-xl,A_1_2,immediate,0.0,0,0.10516736656427383,MEMIT,gpt2-xl,A,1,2,Jundai Suzuki,ReadBooks,A Bear Called Paddington,SharedRelations,0.10516736656427383,4,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_A_20250709_045602.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,A,1,2,SharedRelations,ReadBooks,True,False,True,False,True,False,False
MEMIT_gpt2-xl,A_1_3,immediate,1.0,1,0.791052520275116,MEMIT,gpt2-xl,A,1,3,Shun Iwase,LearnedLanguages,French,SharedRelations,0.791052520275116,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_A_20250709_045602.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,A,1,3,SharedRelations,LearnedLanguages,True,False,False,False,True,False,False
